41506.00,36.747,-140.878,417.493714,0.041148,0.05808,0.011223
41506.00,39.154,-137.269,418.16845,0.039022,0.062267,0.011247
41506.00,41.423,-133.398,418.838109,0.03656,0.066851,0.011054
41506.00,43.534,-129.24,419.489918,0.033723,0.071777,0.010653
41506.00,45.462,-124.78,420.111788,0.030476,0.076939,0.010057
41506.00,47.182,-120.006,420.692531,0.026791,0.082173,0.009284
41506.01,48.668,-114.922,421.222064,0.022659,0.087251,0.008352
41506.01,49.892,-109.545,421.691585,0.018093,0.09188,0.007286
41506.01,50.831,-103.912,422.093725,0.013136,0.095734,0.006109
41506.01,51.463,-98.079,422.422673,0.00787,0.098489,0.004849
41506.01,51.772,-92.121,422.674275,0.002406,0.099885,0.003533
41506.01,51.75,-86.123,422.846094,-0.00312,0.099781,0.002192
41506.01,51.399,-80.177,422.937447,-0.008564,0.098188,0.000854
41506.01,50.727,-74.367,422.949403,-0.013792,0.095265,-0.000452
41506.01,49.75,-68.766,422.884752,-0.018697,0.091285,-0.001696
41506.01,48.491,-63.427,422.747943,-0.023204,0.086574,-0.002854
41506.01,46.975,-58.385,422.544988,-0.027272,0.081458,-0.003899
41506.01,45.227,-53.655,422.283341,-0.030892,0.07622,-0.004808
41506.01,43.276,-49.237,421.971747,-0.034078,0.071081,-0.005561
41506.01,41.146,-45.12,421.620066,-0.036858,0.066195,-0.006142
41506.02,38.861,-41.286,421.239081,-0.039269,0.06166,-0.006537
41506.02,36.441,-37.713,420.840281,-0.041348,0.057528,-0.006735
41506.02,33.905,-34.375,420.435632,-0.043135,0.053818,-0.006731
41506.02,31.269,-31.246,420.037338,-0.044665,0.050526,-0.006523
41506.02,28.549,-28.303,419.657597,-0.045971,0.047637,-0.006113
41506.02,25.757,-25.522,419.308356,-0.047078,0.045127,-0.005508
41506.02,22.903,-22.881,419.001063,-0.048012,0.04297,-0.004717
41506.02,19.999,-20.359,418.746433,-0.048792,0.041141,-0.003754
41506.02,17.051,-17.938,418.554227,-0.049434,0.039616,-0.002639
41506.02,14.069,-15.6,418.433046,-0.049952,0.038373,-0.00139
41506.02,11.059,-13.328,418.390143,-0.050355,0.037395,-0.000033
41506.02,8.028,-11.107,418.431266,-0.050653,0.036666,0.001406
41506.02,4.983,-8.923,418.560526,-0.050851,0.036175,0.0029
41506.02,1.928,-6.762,418.780296,-0.050952,0.035915,0.004418
41506.03,-1.13,-4.609,419.091148,-0.050959,0.035882,0.005931
41506.03,-4.185,-2.452,419.491817,-0.050873,0.036074,0.007407
41506.03,-7.232,-0.276,419.979207,-0.050691,0.036496,0.008817
41506.03,-10.266,1.933,420.548433,-0.050411,0.037154,0.01013
41506.03,-13.28,4.188,421.192891,-0.050028,0.038057,0.01132
41506.03,-16.267,6.505,421.904369,-0.049533,0.039218,0.01236
41506.03,-19.221,8.899,422.673183,-0.048917,0.040656,0.013227
41506.03,-22.134,11.389,423.488348,-0.048169,0.04239,0.013902
41506.03,-24.999,13.993,424.337767,-0.047273,0.044443,0.014366
41506.03,-27.804,16.729,425.208444,-0.04621,0.04684,0.014608
41506.03,-30.54,19.621,426.086715,-0.044958,0.049607,0.014618
41506.03,-33.195,22.69,426.958491,-0.043492,0.052767,0.014391
41506.03,-35.754,25.961,427.809503,-0.04178,0.05634,0.013927
41506.03,-38.203,29.459,428.625562,-0.039788,0.060331,0.013228
41506.03,-40.522,33.209,429.392803,-0.03748,0.06473,0.012302
41506.04,-42.693,37.234,430.097937,-0.034817,0.069495,0.01116
41506.04,-44.692,41.554,430.728484,-0.031761,0.074544,0.009819
41506.04,-46.496,46.182,431.272991,-0.028282,0.079741,0.008297
41506.04,-48.077,51.122,431.72124,-0.024362,0.084885,0.006615
41506.04,-49.41,56.362,432.064428,-0.020002,0.089715,0.0048
41506.04,-50.469,61.875,432.295324,-0.015234,0.093917,0.002878
41506.04,-51.232,67.613,432.408402,-0.010119,0.097164,0.000879
41506.04,-51.679,73.51,432.399942,-0.004756,0.099165,-0.001167
41506.04,-51.8,79.484,432.268106,0.000729,0.099723,-0.003228
41506.04,-51.592,85.446,432.012974,0.006196,0.098781,-0.005271
41506.04,-51.059,91.309,431.636559,0.011507,0.096436,-0.007264
41506.04,-50.216,96.995,431.142779,0.016542,0.092913,-0.009177
41506.04,-49.082,102.441,430.537408,0.021212,0.088518,-0.010978
41506.04,-47.679,107.606,429.827981,0.025463,0.08358,-0.01264
41506.05,-46.035,112.466,429.023689,0.029272,0.0784,-0.014136
41506.05,-44.175,117.014,428.135224,0.032642,0.073227,-0.015442
41506.05,-42.126,121.257,427.174617,0.035597,0.068242,-0.016537
41506.05,-39.911,125.21,426.155036,0.038169,0.063568,-0.017405
41506.05,-37.553,128.893,425.090577,0.040395,0.059273,-0.018031
41506.05,-35.07,132.331,423.99603,0.042315,0.055392,-0.018407
41506.05,-32.481,135.548,422.886633,0.043964,0.051929,-0.018526
41506.05,-29.799,138.57,421.777815,0.045375,0.048875,-0.018387
41506.05,-27.04,141.421,420.684943,0.046579,0.046209,-0.017995
41506.05,-24.214,144.123,419.623054,0.047599,0.043906,-0.017356
41506.05,-21.331,146.696,418.606607,0.048457,0.041941,-0.016483
41506.05,-18.402,149.162,417.64923,0.049171,0.040289,-0.01539
41506.05,-15.433,151.537,416.763496,0.049756,0.038928,-0.014098
41506.05,-12.433,153.839,415.9607,0.050221,0.037839,-0.012629
41506.05,-9.409,156.083,415.250679,0.050577,0.037005,-0.011009
41506.06,-6.366,158.284,414.641637,0.050831,0.036415,-0.009267
41506.06,-3.311,160.457,414.140019,0.050986,0.036058,-0.007433
41506.06,-0.25,162.616,413.750407,0.051046,0.03593,-0.005538
41506.06,2.812,164.773,413.475452,0.051011,0.036029,-0.003616
41506.06,5.87,166.944,413.315846,0.050881,0.036356,-0.001698
41506.06,8.916,169.141,413.270326,0.050653,0.036916,0.000183
41506.06,11.946,171.378,413.33572,0.050323,0.037718,0.001995
41506.06,14.953,173.672,413.507025,0.049884,0.038775,0.003709
41506.06,17.93,176.037,413.777518,0.049327,0.040101,0.005298
41506.06,20.87,178.49,414.138901,0.048642,0.041717,0.006736
41506.06,23.764,-178.951,414.581476,0.047813,0.043644,0.008002
41506.06,26.604,-176.266,415.094337,0.046824,0.045907,0.009077
41506.06,29.379,-173.435,415.665593,0.045653,0.048532,0.009947
41506.06,32.078,-170.435,416.2826,0.044277,0.051544,0.010601
41506.07,34.688,-167.241,416.932205,0.042666,0.054965,0.011032
41506.07,37.193,-163.83,417.601,0.040786,0.058808,0.01124
41506.07,39.576,-160.176,418.275576,0.038602,0.063069,0.011225
41506.07,41.818,-156.254,418.942774,0.036075,0.067721,0.010994
41506.07,43.897,-152.043,419.589927,0.033166,0.072698,0.010558
41506.07,45.79,-147.526,420.205094,0.029841,0.077888,0.009929
41506.07,47.469,-142.696,420.777273,0.026076,0.083113,0.009127
41506.07,48.91,-137.557,421.2966,0.021863,0.088132,0.00817
41506.07,50.084,-132.13,421.754522,0.017222,0.092646,0.007082
41506.07,50.969,-126.456,422.143943,0.012202,0.096324,0.005889
41506.07,51.543,-120.594,422.459346,0.006891,0.098849,0.004617
41506.07,51.792,-114.622,422.696882,0.001405,0.09998,0.003296
41506.07,51.711,-108.627,422.854431,-0.004116,0.099601,0.001954
41506.07,51.3,-102.699,422.931625,-0.009531,0.097751,0.000621
41506.08,50.572,-96.923,422.929848,-0.014708,0.094614,-0.000675
41506.08,49.542,-91.366,422.852194,-0.019545,0.090476,-0.001906
41506.08,48.235,-86.079,422.703401,-0.023974,0.085669,-0.003044
41506.08,46.674,-81.093,422.489749,-0.027961,0.080511,-0.004065
41506.08,44.888,-76.419,422.218937,-0.031501,0.075276,-0.004947
41506.08,42.903,-72.057,421.899922,-0.034612,0.070173,-0.005669
41506.08,40.743,-67.993,421.542745,-0.037322,0.065345,-0.006217
41506.08,38.431,-64.208,421.15833,-0.039669,0.060881,-0.006576
